id,latitude,longitude,event_type,description,update_at
659,-11.989390849069,-76.7969740240867,INCENDIO,"Dirección: UR. EL CUADRO    - CHACLACAYO, Tipo: INCENDIO / FORESTAL / BOSQUES",2021-07-13 13:29:27
660,-12.1753246778683,-76.9666045576083,INCENDIO,"Dirección: PJ. 13 DE OCTUBRE MZ. H LT 10    - SAN JUAN DE MIRAFLORES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-13 17:29:28
661,-12.0652240253423,-77.1345639842328,INCENDIO,"Dirección: JR. ANCASH  900  - CALLAO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-14 00:29:27
662,-11.8677311502128,-77.0615252151015,INCENDIO,"Dirección: AH. SAN PEDRO DE CHOQUE MZ N LOTE 8    - PUENTE PIEDRA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-14 03:29:27
663,-12.0716904967954,-77.0430326381822,INCENDIO,"Dirección: AV. TALARA  681  - JESUS MARIA, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-07-14 10:29:27
664,-12.1540316479275,-76.9713117315753,INCENDIO,"Dirección: AV. PACHACUTEC (LOS HEROES)  515  - SAN JUAN DE MIRAFLORES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-14 18:29:27
665,-12.0774878250559,-77.0335315798998,INCENDIO,"Dirección: CL. TEODORO CARDENAS CRUCE CON CL. MONTERO ROSAS LIMA    - LIMA, Tipo: INCENDIO / OTROS / CHIMENEA",2021-07-15 02:29:28
666,-12.0631632938687,-77.1082820175219,INCENDIO,"Dirección: AV. VENEZUELA  1300  - BELLAVISTA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-15 04:29:27
667,-12.2019198342569,-77.0051255349627,INCENDIO,"Dirección: AV. ALAMEDA LOS HORIZONTES CRUCE CON AV. ALAMEDA SAN MARCOS (A) CHORRILLOS    - CHORRILLOS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-15 09:29:26
668,-12.1447309659069,-76.9819780170667,ACCIDENTE VEHICULAR,"Dirección: CARRETERAS - PANAMERICANAS PANAMERICANA SUR 10    - SANTIAGO DE SURCO, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-07-15 13:29:27
669,-12.0315184148379,-77.0452568143306,MATERIALES PELIGROSOS (INCIDENTE),"Dirección: CL. M. QUIMPER  256  - SAN MARTIN DE PORRES, Tipo: MATERIALES PELIGROSOS (INCIDENTE) / FUGA GAS GLP Y OTROS GASES INFLAM / EN VEHICULO",2021-07-15 15:29:27
670,-12.0025727173334,-76.8791920100327,INCENDIO,"Dirección: AS. SAN ANTONIO DE CARAPONGO I ETAPA V LT 8    - LURIGANCHO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-15 17:29:27
671,-12.0312310712509,-77.0661808485446,INCENDIO,"Dirección: JR. SANTA FE  400  - SAN MARTIN DE PORRES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-16 01:29:27
672,-12.0329694214681,-76.9495203653095,INCENDIO,"Dirección: AV. LOS DOMINICOS (LOS VIRREYES)  MZ  A  LT  3  1500  - SANTA ANITA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-16 04:29:29
673,-12.0560027878804,-76.9949356231549,INCENDIO,"Dirección: PJ. COBRIZA AH 7 DE OCTUBRE  000  - EL AGUSTINO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-18 02:27:42
674,-12.1145256807696,-77.014880059319,INCENDIO,"Dirección: CL. SAN ALBERTO CRUCE CON PR. EL CARMEN SURQUILLO/ casa huerta    - SURQUILLO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-18 07:27:42
675,-11.9130021882658,-77.0485669392153,INCENDIO,"Dirección: CL. LOS NARANJOS  215  - COMAS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-18 09:27:43
676,-11.9621847308654,-77.0383169492835,INCENDIO,"Dirección: JR. JORGE CHAVEZ  2116  - COMAS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-19 00:27:41
677,-12.093746963509,-76.9933826185587,INCENDIO,"Dirección: AV. SAN BORJA NORTE (ENRIQUE GARCIA SAYAN)  1150  - SAN BORJA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-19 03:27:43
678,-11.8782732,-77.126587,SERVICIO ESPECIAL,"Dirección: NESTOR GAMBETA CRUCE LA PLAYA  EXPLANADA PEDRO CUEVA    - VENTANILLA, Tipo: SERVICIO ESPECIAL / PREVENCION - CAPACITACION / PRACTICAS",2021-07-19 04:27:41
679,-12.0837054312181,-77.0115823546182,INCENDIO,"Dirección: JR. JUVENAL DENEGRI  273  - LA VICTORIA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-19 08:27:42
680,-11.855023469513,-77.0881077339976,INCENDIO,"Dirección: AV. BUENOS AIRES  1400  - PUENTE PIEDRA, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-07-19 14:27:48
681,-12.1785257807371,-76.9479265662147,INCENDIO,"Dirección: AV. LA UNION (MICAELA BASTIDAS)  1000  - VILLA MARIA DEL TRIUNFO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-19 15:27:43
682,-12.0427573142596,-77.0412732008428,INCENDIO,"Dirección: JR. HUANCAVELICA  957  - LIMA, Tipo: INCENDIO / EQUIPOS ELECTRICOS CON ENERGIA / TRANSFORMADORES DE ALTA TENSION",2021-07-19 18:27:45
683,-12.1739566496478,-76.9795234803152,INCENDIO,"Dirección: CL. LOS CEDROS  MZ  B1 LT 17  CO. UMAMARCA    - SAN JUAN DE MIRAFLORES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-19 19:27:46
684,-12.1830008054175,-76.9422885479142,INCENDIO,"Dirección: AV. MATEO PUMACAHUA CRUCE CON AV. PACHACUTEC (ATOCONGO) VILLA EL SALVADOR    - VILLA EL SALVADOR, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-07-19 19:27:46
685,-12.0405390516564,-77.0460952324245,INCENDIO,"Dirección: CL. ASCOPE CRUCE CON AV. ENRIQUE MEIGGS (22 DE DICIEMBRE) LIMA    - LIMA, Tipo: INCENDIO / TERRENO BALDIO",2021-07-19 21:27:43
686,-12.1521153961529,-76.982168001733,INCENDIO,"Dirección: AV. LOS LIRIOS (VIA SUR LIBRE)  100  - SAN JUAN DE MIRAFLORES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-19 22:27:46
687,-12.1820477776146,-76.9269337818444,INCENDIO,"Dirección: PJ.  TABLADA DE LURIN SECTOR TERCERO MZ 15Z LT 7    - VILLA MARIA DEL TRIUNFO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-20 02:27:42
688,-12.0607283510964,-77.0288475430252,INCENDIO,"Dirección: JR. HUASCARAN  355  - LA VICTORIA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-20 17:27:43
689,-12.06080782683,-77.0316176056404,INCENDIO,"Dirección: JR. ANTONIO RAYMONDI  200  - LA VICTORIA, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-07-20 20:27:45
690,-12.0653983483699,-77.031320557337,INCENDIO,"Dirección: JR. CANTA  592  - LA VICTORIA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-20 20:27:45
691,-11.8495739372651,-76.9967842422316,INCENDIO,"Dirección: TUPAC AMARU   KM  24.5    - CARABAYLLO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-20 23:27:44
692,-12.0524936269335,-77.0143074273975,INCENDIO,"Dirección: JR. ANTONIO MIROQUESADA  1404  - LIMA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-20 23:27:44
693,-11.8675103485633,-77.0724761672919,INCENDIO,"Dirección: CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 30    - PUENTE PIEDRA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-21 00:27:43
694,-11.9899139184616,-77.0417596205594,INCENDIO,"Dirección: CL. LOS NIÑOS MARTIRES  900  - INDEPENDENCIA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-21 05:27:42
695,-12.0198355812065,-76.9917039345879,INCENDIO,"Dirección: AV. EL SANTUARIO  1256  - SAN JUAN DE LURIGANCHO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-21 09:27:44
696,-12.0088520877583,-77.0497942542869,INCENDIO,"Dirección: PJ. MILAGRO DE LA FRATERNIDAD   COMITE 8    - INDEPENDENCIA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-21 15:27:43
697,-11.9852094857246,-77.0719987061749,INCENDIO,"Dirección: AV. LAS PALMERAS  4234  - LOS OLIVOS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-22 08:27:42
698,-12.0322562924171,-77.0881891247364,INCENDIO,"Dirección: JR. AYACUCHO  3625  - SAN MARTIN DE PORRES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-22 08:27:42
699,-12.2333018684368,-76.9418537558647,INCENDIO,"Dirección: AV. TALARA CRUCE CON AV. A (MARIA ELENA MOYANO) VILLA EL SALVADOR    - VILLA EL SALVADOR, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-22 08:27:42
700,-11.9123987,-77.0041322,INCENDIO,"Dirección: REVOLUCION CON RIO SECO    - COMAS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-22 09:27:44
701,-11.9376053,-77.0533276,INCENDIO,"Dirección: BELAUNDE OESTE CDRA.  5 COMAS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-22 09:27:44
702,-12.0849556,-77.0547406,INCENDIO,"Dirección: BAUZATE Y MEZA  CON  CALLE CANTA  LA VICTORIA    - LA VICTORIA, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-07-22 09:27:44
703,-11.9510244820559,-76.9873264598974,INCENDIO,"Dirección: AV. FERNANDO WIESE (PROCERES DE LA INDEPENDENCIA) PARADERO 7  000  - SAN JUAN DE LURIGANCHO, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-07-23 08:27:46
704,-11.9572420387167,-76.9931476253055,INCENDIO,"Dirección: PJ. ROTHERDAM PJ ARRIBA PERU MZ MERCADO LTE 1  000  - SAN JUAN DE LURIGANCHO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-23 08:27:46
705,-11.9702481180093,-77.0668538269986,INCENDIO,"Dirección: AV. LOS PLATINOS MZ A LOTE 24  000  - LOS OLIVOS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-23 08:27:46
706,-12.1169698716758,-77.0341065858769,MATERIALES PELIGROSOS (INCIDENTE),"Dirección: AV. TENIENTE ENRIQUE PALACIOS  553  - MIRAFLORES, Tipo: MATERIALES PELIGROSOS (INCIDENTE) / FUGA GAS GLP Y OTROS GASES INFLAM / EN VEHICULO",2021-07-23 08:27:46
707,-12.1708744846148,-76.9792001080663,ACCIDENTE VEHICULAR,"Dirección: AV. PANAMERICANA SUR ALT PTE ALIPIO NORTE A SUR  000  - SAN JUAN DE MIRAFLORES, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-07-23 12:27:44
708,-11.9237186,-76.66112799999999,INCENDIO,"Dirección: CARRETERA CENTRAL KL 45.5    - RICARDO PALMA, Tipo: INCENDIO / FORESTAL / BOSQUES",2021-07-23 14:27:43
709,-12.0265302549788,-76.9452134419583,INCENDIO,"Dirección: AS. EL ROSAL DE SANTA ANITA MZ.A7 LT 24    - ATE, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-23 18:27:43
710,-11.9686648252872,-77.061995072611,INCENDIO,"Dirección: AV. GERARDO UNGER (ROSA DE AMERICA)  5411  - LOS OLIVOS, Tipo: INCENDIO / ESTRUCTURAS / ALMACEN - DEPOSITO",2021-07-23 21:27:54
711,-12.1223417849739,-77.0165528404822,ACCIDENTE VEHICULAR,"Dirección: AV. MARISCAL RAMON CASTILLA  200  - SANTIAGO DE SURCO, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-07-24 02:27:41
712,-12.0780900299159,-77.063142033313,INCENDIO,"Dirección: AV. SAN MARTIN  1100  - PUEBLO LIBRE, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-07-24 07:27:44
713,-12.2439993021778,-76.9163358960853,INCENDIO,"Dirección: AH. PACHACAMAC SECTOR AMPLIACION LAS BRISAS DE PACHACAMAC C1    - VILLA EL SALVADOR, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-24 19:27:43
714,-12.0507089695107,-77.0316723134647,INCENDIO,"Dirección: JR. LAMPA  748  - LIMA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-24 20:27:41
715,-12.1278698651374,-76.986812101759,INCENDIO,"Dirección: AV. ALFREDO BENAVIDES  4800  - SANTIAGO DE SURCO, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-07-25 03:27:42
716,-11.9881559706152,-77.1143335411348,INCENDIO,"Dirección: PR. ALEJANDRO BERTELLO CRUCE CON AV. CARLOS IZAGUIRRE (2) SAN MARTIN DE PORRES    - SAN MARTIN DE PORRES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-25 06:27:41
717,-12.0532471266549,-77.1411556717923,INCENDIO,"Dirección: JR. ANTONIO MIROQUESADA  200  - CALLAO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-25 08:27:42
718,-12.0441813,-77.0300033,INCENDIO,"Dirección: JR.  DE LA UNION  CDRA.  7    - LIMA, Tipo: INCENDIO / OTROS / CHIMENEA",2021-07-25 16:27:43
719,-11.9364330657596,-77.0417581862501,INCENDIO,"Dirección: JR. LORD COCHRANE  500  - COMAS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-25 16:27:43
720,-12.1844410749956,-77.0094845269149,INCENDIO,"Dirección: AV. SANTA CRUZ/AH. SANTA TERESA DE VILLA SECTOR I  MZ  24  LT  17  000  - CHORRILLOS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-26 02:27:41
721,-11.9741945676928,-77.0917726950465,INCENDIO,"Dirección: UR. EL MIRADOR III ETAPA  MZ.  E  LOTE  11    - SAN MARTIN DE PORRES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-27 04:27:45
722,-11.9238003632077,-76.6810478774126,ACCIDENTE VEHICULAR,"Dirección: CARRETERAS - PANAMERICANAS CARRETERA CENTRAL 36    - LURIGANCHO, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-07-27 05:27:43
723,-12.0939238824676,-77.071264596014,INCENDIO,"Dirección: AV. SUCRE (INDEPENDENCIA)  547  - MAGDALENA DEL MAR, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-27 05:27:44
724,-12.0302830203435,-76.9599044673552,INCENDIO,"Dirección: CL. 8 CRUCE CON AV. FERROCARRIL (HUANCARAMA) SANTA ANITA    - SANTA ANITA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-27 23:27:45
725,-12.0612428489697,-76.9985601787053,INCENDIO,"Dirección: JR. LUIS MIGUEL SANCHEZ CERRO  307  - SAN LUIS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-28 01:27:46
726,-11.9357531273221,-77.0736391214742,INCENDIO,"Dirección: CL. LA HONRADEZ (53)   UR PRO  472  - LOS OLIVOS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-28 07:27:46
727,-12.2076908126353,-76.9225312547916,INCENDIO,"Dirección: AH. VILLA SANTA ROSA SECTOR PARAISO SANTA ROSA C    - VILLA MARIA DEL TRIUNFO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-28 08:27:45
728,-12.0528178627617,-77.0282171507136,INCENDIO,"Dirección: JR. AYACUCHO  712  - LIMA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-28 21:27:48
729,-12.0647822796059,-76.9753470021591,INCENDIO,"Dirección: CL. LUIS GALVANI  220  - ATE, Tipo: INCENDIO / ESTRUCTURAS / ALMACEN - DEPOSITO",2021-07-29 01:27:49
730,-12.052743707686,-77.1181952505999,INCENDIO,"Dirección: UR. JOSE BOTERIN ETAPA II (BARBOZA) MZ  E2  LT 10    - CALLAO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-29 03:27:46
731,-12.0165102265826,-76.9972286553831,INCENDIO,"Dirección: AV. 13 DE ENERO  900  - SAN JUAN DE LURIGANCHO, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-07-29 03:27:47
732,-12.2098055550119,-76.9250104070439,INCENDIO,"Dirección: AV. PACHACUTEC  7000  - VILLA MARIA DEL TRIUNFO, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-07-29 06:27:48
733,-12.0448456,-77.0297865,SERVICIO ESPECIAL,"Dirección: PALACIO DE GOBIERNO ( DESPLAZAMIENTO POR BICENTENARIO)    - LIMA, Tipo: SERVICIO ESPECIAL / CUBRIR SERVICIO / LUGAR ESPECIFICO",2021-07-29 11:27:48
734,-11.9948250829476,-76.8248659906862,INCENDIO,"Dirección: CL. LOS ALAMOS (4)  000  - CHACLACAYO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-29 11:27:49
735,-11.8779331009358,-77.1329558691359,INCENDIO,"Dirección: AV. LA PLAYA  000  - VENTANILLA, Tipo: INCENDIO / FORESTAL / BOSQUES",2021-07-29 13:27:46
736,-11.5626355,-77.2701481,SERVICIO ESPECIAL,"Dirección: PLAZA DE ARMAS CHANCAY POR EL BICENTENARIO    - CHANCAY, Tipo: SERVICIO ESPECIAL / EVENTOS PUBLICOS / OTROS",2021-07-29 14:27:45
737,-12.1477002457565,-76.9866354084365,INCENDIO,"Dirección: AV. SANTIAGO DE SURCO (TOMAS MARSANO)  5010  - SANTIAGO DE SURCO, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-07-29 17:27:46
738,-12.1206544,-77.0294397,SERVICIO ESPECIAL,"Dirección: DESFILE  DE  FIESTAS  PATRIAS    POR LA  ZONA    - MIRAFLORES, Tipo: SERVICIO ESPECIAL / EVENTOS PUBLICOS / OTROS",2021-07-29 21:27:45
739,-12.1102437348434,-77.0395293017111,INCENDIO,"Dirección: CL. EUSEBIO DEL LLANO ZAPATA  316  - MIRAFLORES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-29 23:27:45
740,-12.4585179853571,-76.7532310217622,INCENDIO,"Dirección: CARRETERAS - PANAMERICANAS PANAMERICANA SUR 57    - PUCUSANA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-30 03:27:44
741,-12.037454156861,-77.068851217482,INCENDIO,"Dirección: CL. MANUEL PIMENTEL JIMENEZ  2100  - LIMA, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-07-30 05:27:46
742,-12.0412857986046,-76.952752553669,INCENDIO,"Dirección: AV HUAROCHIRI MZ E3 LOTE 9    - SANTA ANITA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-30 14:27:49
743,-12.0822857,-77.0419941,SERVICIO ESPECIAL,"Dirección: B202    - JESUS MARIA, Tipo: SERVICIO ESPECIAL / EVENTOS OFICIALES / CEREMONIAS",2021-07-30 14:27:49
744,-11.6208214,-77.2073442,ACCIDENTE VEHICULAR,"Dirección: PANAMERICANA NORTE KM 68    - CHANCAY, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-07-30 23:27:48
745,-12.0581493927973,-77.0143625454177,INCENDIO,"Dirección: JR. ANTONIO RAYMONDI  1645  - LIMA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-31 00:27:47
746,-11.8249478,-77.1230094,ACCIDENTE VEHICULAR,"Dirección: PANAMERICANA NORTE KM 37.5    - PUENTE PIEDRA, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-07-31 00:27:47
747,-11.9189767883764,-77.0381883952861,INCENDIO,"Dirección: CL. CARLOS MOORE  427  - COMAS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-31 02:27:46
748,-12.1804458367903,-77.0000055682306,INCENDIO,"Dirección: CL. ONTARIO (CAMINO ONCE)  185  - CHORRILLOS, Tipo: INCENDIO / EQUIPOS ELECTRICOS CON ENERGIA / TRANSFORMADORES DE ALTA TENSION",2021-07-31 04:27:46
749,-12.0070261593279,-77.0361280543271,INCENDIO,"Dirección: AH. MUNICIPAL III SECTOR HORACIO ZEVALLOS A  LOT 3    - RIMAC, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-31 05:27:46
750,-12.1935373441597,-77.0071020691351,INCENDIO,"Dirección: CL. MACCHU PICCHU  100  - CHORRILLOS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-31 15:27:46
751,-12.0610252966817,-77.0828606152551,MATERIALES PELIGROSOS (INCIDENTE),"Dirección: AV. JOSE DE LA RIVA AGUERO CRUCE CON AV. VENEZUELA SAN MIGUEL    - SAN MIGUEL, Tipo: MATERIALES PELIGROSOS (INCIDENTE) / HIDROCARBUROS / ESTACION DE SERVICIO",2021-07-31 19:27:46
752,-12.0588852604054,-77.0247561176793,INCENDIO,"Dirección: PJ. ANTONIO RAYMONDI  100  - LA VICTORIA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-07-31 21:27:45
753,-12.0646873823529,-77.0780100603075,ACCIDENTE VEHICULAR,"Dirección: AV. UNIVERSITARIA  1500  - LIMA, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-08-01 01:27:45
754,-12.092680885434,-77.0731356257028,INCENDIO,"Dirección: JR. CONTRALMIRANTE MIGUEL GRAU (BENITO LAZO) CRUCE CON JR. LEONCIO PRADO (CAPITAN DE NAVIO ULISES DELBOY) MAGDALENA DEL  440  - MAGDALENA DEL MAR, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-01 02:27:44
755,-12.2027824058083,-76.949011004786,INCENDIO,"Dirección: PJ. VILLA EL SALVADOR SECTOR 1 GRUPO 20 I LT 7    - VILLA EL SALVADOR, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-01 03:27:44
756,-12.1911760370264,-76.9902901330414,INCENDIO,"Dirección: AH. SAN JUAN DE LA LIBERTAD  COMITE 12  MZ L1 /  AV. VELAZCO ALVARADO    - CHORRILLOS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-01 08:27:43
757,-11.8522708671059,-77.1226638279025,INCENDIO,"Dirección: AH. MI PERU GRUPO J7 LT 16    - VENTANILLA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-01 08:27:44
758,-11.87744,-77.1330564,INCENDIO,"Dirección: AV LA PLAYA //  AHH. DESARROLLO  2,000    - VENTANILLA, Tipo: INCENDIO / FORESTAL / TERRENO DE CULTIVO,CHACRA, OTROS",2021-08-01 16:27:42
759,-12.0064771470936,-77.0991706642411,INCENDIO,"Dirección: URB SANTA ROSA MZ M LTE 1    - CALLAO, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / COCHERA - GARAJE - TALLER",2021-08-03 06:27:45
760,-12.1673312703986,-77.0260671848805,INCENDIO,"Dirección: JR. RECUAY  470  - BREÑA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-03 15:27:46
761,-12.0816862593818,-77.05267680347,INCENDIO,"Dirección: PJ. OCTAVIO BERNAL  160  - JESUS MARIA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-03 19:27:53
762,-12.3971389228608,-76.7579716011711,ACCIDENTE VEHICULAR,"Dirección: CARRETERAS - PANAMERICANAS PANAMERICANA SUR 50    - SAN BARTOLO, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-08-03 22:27:47
763,-12.0532099220156,-76.9574558921596,INCENDIO,"Dirección: CL. RAMIRO PRIALE (JAVIER HERAUD)  265  - ATE, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / COCHERA - GARAJE - TALLER",2021-08-03 23:27:46
764,-12.1186921407567,-77.0288955681481,INCENDIO,"Dirección: AV. AREQUIPA  5280  - MIRAFLORES, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / COCHERA - GARAJE - TALLER",2021-08-03 23:27:47
765,-12.0353915708046,-77.0657342745672,INCENDIO,"Dirección: AV. NICOLAS DUEÃƒÆ’Ã¢â‚¬ËœAS  000  - LIMA, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-08-04 01:27:47
766,-12.0056563010837,-77.0931582466478,INCENDIO,"Dirección: CO. SANTA APOLONIA MZ H  LOTE 14    - SAN MARTIN DE PORRES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-04 15:27:48
767,-12.0841612582106,-76.9985230317009,INCENDIO,"Dirección: AL. SANTIAGO ANTUNEZ DE MAYOLO  100  - SAN BORJA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-04 17:28:01
768,-12.0912211291299,-77.0795230701549,INCENDIO,"Dirección: AV. ARICA  401  - SAN MIGUEL, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-04 17:28:02
